,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
18063,Prince Harry & Meghan Markle Relationship Timeline,1,1,6,44,7,6.3,13,85,0
18064,Ben Affleck & Lindsay Shookus: Engaged and Expecting a Child?!?!,1,6,7,55,10,5.5,12,70,0
18065,Celebrities Love: Fashion Nova,1,1,4,27,4,6.8,14,100,0
18066,Angelina Jolie 'had an affair with her mother's lover',1,3,2,46,9,5.1,4,22,0
18067,Is Kourtney Kardashian Pregnant or Planning for a New Baby Too?,1,1,8,53,11,4.8,15,72,0
18068,"John Legend, Chrissy Teigen not 'on verge of splitting,' despite report",1,2,4,61,11,5.5,6,36,0
18069,Paris Jackson Is 'Focusing on Her Film and Modeling Career' With New Dark Comedy Role,1,2,13,71,15,4.7,18,86,0
18070,The End? ‘Party Boy’ Jamie Foxx Blows It With Katie Holmes!,1,4,11,49,11,4.5,22,100,0
18071,"Khloe Kardashian’s Ex-Husband, Lamar Odom, Supposedly Now Dating Tiffany Haddish",1,2,11,71,10,7.1,15,110,0
18072,Pregnant Khloé ‘went ballistic’ when she found out about Tristan’s cheating,1,3,3,65,11,5.9,4,27,0
18073,Sandra Bullock Is Not Married to Boyfriend Bryan Randall,1,0,8,48,9,5.3,16,88,0
18074,"""Either You're the Fastest or Not"": Michael Fassbender on His Car-Racing Obsession",1,5,10,72,12,6.0,13,83,0
18075,Yolanda Hadid Addresses Gigi Hadid Pregnancy Rumors,1,0,7,45,7,6.4,15,100,0
18076,"Lin-Manuel Miranda Talks 'Almost Like Praying' Song, Puerto Rico And Trump",1,3,12,64,11,5.8,18,109,0
18077,Rachel Bilson Eddie Cibrian Take Two,1,0,6,31,6,5.2,19,100,0
18078,"Simple English Wikipedia, the free encyclopedia",1,0,3,42,6,7.0,7,50,0
18079,Fabricated Brad Pitt Father ’ s Day Story Blows Up In HollywoodLife ’ s Face,1,2,12,62,15,4.1,19,80,0
18080,Alex Rodriguez responds to girlfriend Jennifer Lopez's comments on marriage (exclusive),1,3,4,77,11,7.0,5,36,0
18081,"Nicole Kidman, 51, and Keith Urban, 50, 'are planning baby number three'",1,2,4,61,12,5.1,6,33,0
18082,Khloe Kardashian allows Tristan Thompson in the delivery room for their daughter’s birth,1,1,4,76,13,5.8,5,30,0
18083,"Kendall Jenner Didn’t Warn Blake Griffin To Stay Away From Family, Despite Reports",1,1,13,70,13,5.4,18,100,0
18084,Royal Christmas Message,1,0,3,21,3,7.0,14,100,0
18085,Katie Holmes Is Not Pregnant With Jamie Foxx’s Child [Debunked],1,1,10,54,10,5.4,18,100,0
18086,Is Kate Middleton having twins? Prince William had this to say - what is the likelihood?,1,3,5,73,16,4.6,6,31,0
18087,Tom Hiddleston Still Embarrassed About Taylor Swift: Ignores Fans and Media at Comic-Con,1,2,12,76,13,5.8,15,92,0
18088,Selena Gomez Reunites With David Henrie in First Instagram Story,1,0,9,55,10,5.5,16,90,0
18089,"Donald Trump Does Not Wear “Adult Diapers,” Despite Speculation",1,2,9,55,9,6.1,16,100,0
18090,Kim Kardashian Gets Her Stretch Marks Removed: 'It Didn't Hurt That Badly',1,4,12,63,12,5.2,19,100,0
18091,The Unsinkable Jennifer Aniston,1,0,4,28,4,7.0,14,100,0
18092,Jim Carrey Believes Apple Face ID Will Lead To “Totalitarian New World Order”?,1,3,14,66,13,5.1,21,107,0
18093,Blac Chyna's Lawsuit Against the Kardashians Has Taken a New Twist,1,1,9,56,11,5.1,16,81,0
18094,"Brooklyn Beckham, Pax Jolie-Pitt Not Best Friends, Despite Report",1,1,10,57,9,6.3,17,111,0
18095,Mariah Carey Vs. Joe Jonas — New Year’s Feud Goes On,1,1,10,42,11,3.8,23,90,0
18096,Are Demi Moore And Ed Helms Dating? New Details On Their Rumored Secret Relationship,1,1,14,71,14,5.1,19,100,0
18097,Blake Shelton And Miranda Lambert At War! Their Feud Is Nastier Than Fans Even Know,1,1,15,69,15,4.6,21,100,0
18098,Selena Gomez: PREGNANT With Justin Bieber's Baby?,1,3,14,43,7,6.1,32,200,0
18099,Source reveals major update about Brad Pitt's life: 'He's been dating a bit',1,5,4,64,13,4.9,6,30,0
18100,Will Arnett Girlfriend: Dating Producer Erin David After Katie Lee,1,1,10,57,10,5.7,17,100,0
18101,Kim Kardashian EATS Human Flesh For Ritual?! (Rumor Patrol),1,4,12,51,9,5.7,23,133,0
18102,Kourtney Kardashian Reportedly Pregnant With Baby #4 — Is Ex-BF Younes Bendjima The Dad?,1,3,14,75,14,5.4,18,100,0
18103,Restaurant review: Stanley’s gets a second look and comes up smelling of roses,1,2,2,66,13,5.1,3,15,0
18104,Ellen DeGeneres confronted by waitress over tip?,1,1,3,42,7,6.0,7,42,0
18105,"Headline Booth :: Comprehensive up-to-date news coverage and breaking news stories, aggregated from sources all over the world by headlinebooth.com",1,4,3,128,20,6.4,2,15,0
18106,‘Mamma Mia! Here We Go Again’ Director Ol Parker on Casting Cher: ‘I Refused to Contemplate Anyone Else’,1,6,16,87,18,4.8,18,88,0
18107,Reese Witherspoon,1,0,2,16,2,8.0,12,100,0
18108,Nicole Richie And Cameron Diaz Pose With Their Husbands In Epic Family Photo,1,0,13,64,13,4.9,20,100,0
18109,Brad Pitt GQ Divorce Interview  Highlights On Angelina Jolie  Kids And Drinking,1,0,13,66,12,5.5,19,108,0
18110,Brad Pitt and George Clooney's friendship wasn't destroyed by Angeline Jolie despite claims,1,2,6,79,13,6.1,7,46,0
18111,Baby Joy! Ryan Gosling and Eva Mendes are thrilled to be expecting an October arrival,1,1,7,71,15,4.7,9,46,0
18112,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,1,2,5,50,9,5.6,10,55,0
18113,Portia de Rossi: Ellen Divorce Rumors Make Us Feel ‘Accepted’,1,3,9,52,10,5.2,17,90,0
18114,Celebrities react to Harvey Weinstein's arrest,1,1,3,41,6,6.8,7,50,0
18115,"Kylie Jenner Spoiled a Major Plot Point of ""The Handmaid's Tale"" on Instagram",1,3,10,66,13,5.1,15,76,0
18116,AWKWARD: Chelsea Clinton tries ‘bonding’ with Megyn Kelly over National Enquirer and it’s JUST embarrassing,1,4,17,93,15,6.2,18,113,0
18117,Jennifer Aniston And Brad Pitt’s Decision to Have a Baby Leaves Angelina Jolie Furious?,1,2,12,74,14,5.3,16,85,0
18118,  Angelina Jolie Jealous Jealous Of Brad Pitt  Sienna Miller Is Fake News Story,1,0,13,64,14,4.6,20,92,0
18119,"Child stars, adult troubles",1,0,1,24,4,6.0,4,25,0
18120,Jessica Simpson Tells Husband Eric Johnson: Stay Fat It’s Sexier!,1,3,10,56,10,5.6,17,100,0
18121,Celebrities React to President Trump's Incendiary Press Conference,1,1,7,59,8,7.4,11,87,0
18122,Jennifer Aniston and Justin Theroux Split 'Lovingly' After Two Years of Marriage,1,2,10,69,12,5.8,14,83,0
18123,Brad Pitt And Angelina Jolie Still Working Out Divorce As Shiloh Ignores Him In Paris,1,0,15,71,15,4.7,21,100,0
18124,List of songs recorded by Adele,1,0,2,26,6,4.3,7,33,0
18125,Jennifer Aniston  Brad Pitt Finally Out Of Hiding ,1,0,8,41,9,4.6,19,88,0
18126,The One with the Rumor,1,0,3,18,5,3.6,16,60,0
18127,New Mom Kylie Jenner Explains Why She Loves Changing Diapers,1,0,10,51,10,5.1,19,100,0
18128,Angelina Jolie Breaks Down In Tears Thinking About Brad Pitt Having More Custody,1,0,13,68,13,5.2,19,100,0
18129,"what the Duchess thinks about love, work and happiness",1,0,1,46,9,5.1,2,11,0
18130,Scandalous reports about Christina Milian and Karrueche Tran being ‘more than friends’ circulating! Gossip Cop clears the air! – Married Biography,1,4,9,126,21,6.0,7,42,0
18131,Brad Pitt and Jennifer Aniston married in Missouri!,1,1,5,44,8,5.5,11,62,0
18132,"Jennifer Aniston and Justin Theroux's Marriage Is ""Hanging by a Thread"" (EXCLUSIVE)",1,5,17,73,12,6.1,23,141,0
18133,Kim Kardashian and Kanye West: Surprising Secrets Their Body Language Reveals About Their Relationship,1,1,13,89,14,6.4,14,92,0
18134,17 Selena Gomez Hair Styles We Want To Recreate,1,0,8,39,9,4.3,20,88,0
18135,Kim Kardashian And Kanye West Don’t Have A Secret Pact To Fake Their Marriage [Debunked],1,1,15,74,15,4.9,20,100,0
18136,Jennifer Aniston ’ s Famous Suitors Include Orlando Bloom  Chris Evans  Jared Leto ,1,1,11,68,14,4.9,16,78,0
18137,Jay-Z's '4:44 Tour' Proves The GOAT Is Still The Greatest,1,5,13,48,10,4.8,27,130,0
18138,'Flip or Flop's' Christina El Moussa headed to 'Real Housewives?' Not so fast,1,6,8,65,13,5.0,12,61,0
18139,Spooky Sounds & Strange Shadows! Keith & Nicole’s Dream Home Haunted By King Of Pop,1,4,13,69,15,4.6,18,86,0
18140,Celebrities say goodbye to Barack Obama after farewell address,1,0,3,54,9,6.0,5,33,0
18141,Are Prince Harry & Meghan Markle Living Together Now? They Did Long Distance For A Long Time,1,2,16,76,17,4.5,21,94,0
18142,Taylor Swift Drunk Dials Her Ex,1,0,6,26,6,4.3,23,100,0
18143,"Inside Julia Roberts, Danny Moder’s ‘Really Solid’ Marriage",1,3,8,52,8,6.5,15,100,0
18144,Jennifer Aniston's spokesman denies reports the 47-year-old actress expecting 'miracle baby',1,5,2,82,11,7.5,2,18,0
18145,Blake Shelton remembers brother's death 27 years ago: 'It changed my life forever',1,4,3,70,13,5.4,4,23,0
18146,Kylie Jenner and Travis Scott discuss the 'Kardashian Curse' in new GQ interview,1,2,8,68,13,5.2,11,61,0
18147,Paris Jackson Denies Relationship With Trevor Donovan,1,0,7,47,7,6.7,14,100,0
18148,Watch Justin Bieber Awkwardly Explain His Selena Gomez Tattoo and Try Not to Cringe,1,0,12,70,14,5.0,17,85,0
18149,Blake Shelton’s Secret Late Night Calls To Miranda,1,1,8,43,8,5.4,18,100,0
18150,David Schwimmer to Jennifer Aniston: I want you back!,1,2,5,45,9,5.0,11,55,0
18151,Stedman Graham,1,0,2,13,2,6.5,15,100,0
18152,"Gwen Stefani & Blake Shelton May Skip Engagement & Just Elope, Says Source: Marriage Is ‘Inevitable’",1,5,14,85,16,5.3,16,87,0
18153,"Oscars ""In Memoriam"": Garry Shandling, Robert Vaughn Among Snubs",1,3,9,56,9,6.2,16,100,0
18154,Is Brad Pitt secretly dating Sienna Miller following split from Angelina Jolie?,1,1,7,68,12,5.7,10,58,0
18155,"Selena Gomez, Justin Bieber Reunited After Her Kidney Transplant",1,0,9,56,9,6.2,16,100,0
18156,Taylor's Lonely Life,1,1,3,18,3,6.0,16,100,0
18157,Anmer Hall,1,0,2,9,2,4.5,22,100,0
18158,Why Did Brad Pitt Dye His Hair? It Wasn't Because He Wanted To Jump On The Silver Hair Trend,1,2,19,74,19,3.9,25,100,0
18159,Kanye West’s new album The Life of Pablo: A track-by-track breakdown.,1,4,6,59,11,5.4,10,54,0
18160,Selena Gomez ‘Not Looking’ To Compete With Justin Bieber In Finding A Rebound Romance,1,2,14,72,14,5.1,19,100,0
18161,The 'secret' making of Meghan Markle's royal wedding gown,1,3,3,49,9,5.4,6,33,0
18162,On Again? The Comprehensive History of Bella Hadid's Romance With The Weeknd,1,2,11,65,12,5.4,16,91,0
18163,Carlotta (The Phantom of the Opera),1,2,4,30,6,5.0,13,66,0
18164,Boozy Blake Back On The Bottle — After Gwen Made Him Quit!,1,1,11,47,12,3.9,23,91,0
18165,Meghan Markle and Prince Harry: Royal wedding started family feud,1,1,5,56,10,5.6,8,50,0
18166,CONFIRMED: Brad Pitt and Jennifer Aniston - 'They're back on!',1,6,14,53,10,5.3,26,140,0
18167,Halle Berry & Boyfriend Alex Da Kid Break Up - theJasmineBRAND,1,2,14,52,11,4.7,26,127,0
18168,George Clooney Rented Private Island For Amal Clooney Birthday?,1,1,9,55,9,6.1,16,100,0
18169,Celebrities React to Chuck Berry’s Death: ‘Hail to the King of Rock’ – Variety,1,4,9,65,14,4.6,13,64,0
18170,WATCH: Jennifer Lawrence Interviews Kim Kardashian West Video,1,1,12,54,8,6.8,22,150,0
18171,Jen & Brad Having ‘Intense Talks’ Prior To Sudden Split With Justin,1,3,11,56,12,4.7,19,91,0
18172,The Truth About Jennifer Aniston and Justin Theroux's Divorce Is Downright Ugly,1,1,11,68,12,5.7,16,91,0
18173,What We Know About The Weeknd and Selena from His New EP,1,0,11,45,12,3.8,24,91,0
18174,Is Kanye West Heading to Rehab?,1,1,5,26,6,4.3,19,83,0
18175,Image Overhaul! Kim Hiring New Team To Seem More ‘Political’,1,3,10,51,10,5.1,19,100,0
18176,The Kardashians are ‘desperately’ trying to rescue Kylie Jenner’s new show after it’s slammed as ‘the fakest reality show ever’,1,6,4,108,20,5.4,3,20,0
18177,"Kendall And Kylie Jenner Still Close After Stormi’s Birth, Despite Rumors",1,1,11,63,11,5.7,17,100,0
18178,Paris Jackson Strips Down To Play Cards,1,0,7,33,7,4.7,21,100,0
18179,"Mark Wahlberg Teased Mel Gibson About Weight, Offered To Become Personal Trainer?",1,1,12,70,12,5.8,17,100,0
18180,Blac Chyna's Teen Boyfriend YBN Almighty Jay Admitted to Not Using Condoms Before Pregnancy Reports,1,1,16,85,15,5.7,18,106,0
18181,Here's whattup with all those rumours Selena Gomez and Justin Theroux are dating,1,1,5,68,13,5.2,7,38,0
18182,"Caitlyn Jenner and O.J. Simpson Are Set to Reunite on TV: ""It Would Be Fascinating!"" (EXCLUSIVE)",1,6,23,81,16,5.1,28,143,0
18183,Jennifer Aniston ‘Crushed’ Over Brad Pitt GF Rumors: She Was Hoping To Rekindle Their Romance,1,3,16,79,15,5.3,20,106,0
18184,"Brad Pitt, Jennifer Aniston met secretly in London?",1,1,5,44,8,5.5,11,62,0
18185,Ellen DeGeneres and Portia de Rossi Exchange Loving Anniversary Tributes in Celebration of Nine Years of Marriage,1,0,13,97,17,5.7,13,76,0
18186,Selena Gomez Justin Bieber Best Kisser Ever,1,0,7,37,7,5.3,18,100,0
18187,RUMOR: Justin Timberlake Signed Non-Nudity Clause for Super Bowl Halftime Show,1,2,15,68,11,6.2,22,136,0
18188,5 of Angelina Jolie’s Most Shocking Realtionships,1,1,5,43,7,6.1,11,71,0
18189,Jennifer Aniston Meets Ex-Husband Brad Pitt's Kids: ‘They’re So Sweet!’,1,7,11,62,10,6.2,17,110,0
18190,Britney Spears ‘Angry’ Over Child Support Battle,1,2,7,42,7,6.0,16,100,0
18191,Travis Scott Thrilled His Baby Mama Kylie Jenner Is Nearly A Billionaire,1,0,12,61,12,5.1,19,100,0
18192,Justin Bieber balding?,1,1,2,20,3,6.7,10,66,0
18193,Brad Falchuk Net Worth,1,0,4,19,4,4.8,21,100,0
18194,Kate Middleton Stopped Meghan Markle From Sending Muffins To Queen Elizabeth?,1,1,11,67,11,6.1,16,100,0
18195,Meghan Markle Caught In Nazi And Satanism Scandal,1,0,8,42,8,5.2,19,100,0
18196,Miley Cyrus and Liam Hemsworth Are Going to Be More Private After Breakup Rumors,1,0,12,67,14,4.8,17,85,0
18197,Mel Gibson: Hollywood Is ‘Den Of Parasites’ Who ‘Feast On Blood Of Kids’,1,5,13,60,13,4.6,21,100,0
18198,US report: ‘Kim Kardashian announces divorce’,1,3,4,40,6,6.7,10,66,0
18199,Justin Bieber Determined Selena Gomez Different Guy,1,0,7,45,7,6.4,15,100,0
18200,Victoria Beckham  David Beckham Splitting Over Bella Hadid ,1,0,8,50,9,5.6,16,88,0
18201,Katie Holmes and Jamie Foxx: Why They Went Public Now,1,1,9,44,10,4.4,20,90,0
18202,"John Travolta had six-year gay affair with me, California pilot Doug Gotterba alleges in report that actor's camp calls 'ridiculous'",1,4,5,113,20,5.6,4,25,0
18203,Julia Roberts,1,0,2,12,2,6.0,16,100,0
18204,Olivia Munn Dishes on Her Private Life With Aaron Rodgers,1,0,9,48,10,4.8,18,90,0
18205,Fifth Harmony ” Set T o Split ” ,1,2,5,24,9,2.7,20,55,0
18206,Here's How Taylor Swift Spent Fourth of July Instead of Throwing a Huge Party,1,1,11,64,14,4.6,17,78,0
18207,Jennifer Lopez Serenades Alex Rodriguez With Journey's 'Don't Stop Believin',1,4,10,67,10,6.7,14,100,0
18208,"Alex Rodriguez Getting Cold Feet About Marrying Jennifer Lopez, Says Source",1,0,11,65,11,5.9,16,100,0
18209,Gwen Stefani Adopted Baby Girl  Report A Year Ago,1,0,9,40,9,4.4,22,100,0
18210,Kylie Jenner's 5-Month-Old Stormi Is the Center of Attention at Great-Grandmother MJ's Birthday,1,5,13,83,13,6.4,15,100,0
18211,Prince Harry’s exes: who’s invited and who hasn't made the cut to the wedding of the year,1,4,2,73,17,4.3,2,11,0
18212,Robert Pattinson confirms he's 'kind of' engaged to singer FKA Twigs,1,3,6,58,11,5.3,10,54,0
18213,Younes Bendjima ‘Pities’ Scott Disick — He’s Not Scared To ‘Pulverise’ Him In A Fight https://tmbw.news/younes-bendjima-pities-scott-disic…,1,10,14,124,16,7.8,11,87,0
18214,Taylor Swift Jealous Of Harry Styles Dunkirk,1,0,7,38,7,5.4,18,100,0
18215,Why Kate Middleton and Meghan Markle 'can't stand each other',1,3,5,52,10,5.2,9,50,0
18216,Kim Kardashian & Kanye West Reportedly Fighting Over Filming Birth Of Baby #3 For ‘KUWTK’,1,4,17,75,15,5.0,22,113,0
18217,Why Leonardo DiCaprio and Nina Agdal Split: 'He's Not Ready to Settle Down',1,4,12,63,13,4.8,19,92,0
18218,Tristan Thompson Is ‘Annoyed’ Lamar Odom’s Still ‘Hung Up’ On Pregnant Khloe Kardashian,1,5,13,75,13,5.8,17,100,0
18219,Miley Cyrus: 10 INCREDIBLE Naughty Vs. Nice Moments,1,1,16,44,8,5.5,36,200,0
18220,Johnny Depp looks unrecognisable... but we finally know why!,1,1,2,52,9,5.8,3,22,0
18221,5 Reasons Why Tarek El Moussa Will Overcome His Latest Back Injury,1,0,11,55,12,4.6,20,91,0
18222,Why Isn't Gwen Stefani Coaching 'The Voice' Season 13? She Could Come Back Before You Know It,1,4,16,77,17,4.5,20,94,0
18223,Lamar Odom’s GF Slams Blac Chyna For Partying Amidst Rumors Kardashian Exes Are Dating,1,1,15,73,14,5.2,20,107,0
18224,Kim Kardashian's Extreme 700 Calorie Diet Plan For Nude Photo Shoot,1,1,10,57,11,5.2,17,90,0
18225,Is Tom Cruise ready to reunite with his daughter Suri?,1,1,4,45,10,4.5,8,40,0
18226,Matt Damon’s publicist forced to deny reports actor is moving to Australia because he can't stand Donald Trump,1,2,5,93,18,5.2,5,27,0
18227,Channing Tatum  Jenna Dewan Fighting Over Nude Photo  Claim,1,0,9,49,9,5.4,18,100,0
18228,The Sun: Brad Pitt ‘will absolutely’ want to introduce Neri Oxman to his six kids,1,3,6,67,15,4.5,8,40,0
18229,Inside Jennifer Aniston and Justin Theroux's $240 Million Empire,1,1,7,56,9,6.2,12,77,0
18230,"Haters are Shaming Faith Hill and Tim McGraw's for Being ""Too Thin"" In New Photo",1,3,13,67,15,4.5,19,86,0
18231,Meghan Markle's maid of honour reveals 'real reason' her first marriage broke up,1,3,2,68,13,5.2,2,15,0
18232,"Jennifer Garner Claims Tabloids Created ""Trouble"" In Her Marriage To Ben Affleck",1,2,12,69,12,5.8,17,100,0
18233,Selena Gomez Vogue Cover Story: See Interview Highlights!,1,2,8,50,8,6.2,16,100,0
18234,"Ryan Reynolds, Steve Martin and More Stars React to Glenne Headly's Death",1,1,10,62,12,5.2,16,83,0
18235,Ben Affleck Reportedly Begging Jennifer Garner For Second Shot At Love: Will She Go Back To Him?,1,2,17,80,17,4.7,21,100,0
18236,Kris Jenner: Pregnant at Age 62!,1,2,4,27,6,4.5,14,66,0
18237,2016 Can Suck Everything: Angelina Jolie Has Filed for Divorce from Brad Pitt,1,1,10,65,13,5.0,15,76,0
18238,Aaron Rodgers Girlfriend 2017,1,0,3,26,4,6.5,11,75,0
18239,Is Miley Cyrus pregnant with Liam Hemsworth?,1,1,5,38,7,5.4,13,71,0
18240,Beyonce & Jay-Z Hire Former President Obama’s Secret Service Team,1,3,10,56,10,5.6,17,100,0
18241,Kim Kardashian’s sisters unfollow Kanye West on Twitter as a host of stars also ditch rapper over his support for ‘my brother’ Donald Trump,1,3,7,116,24,4.8,6,29,0
18242,Harry Styles: Why He Rules As HollywoodLife’s Star Of The Week,1,2,12,52,11,4.7,23,109,0
18243,Gigi Hadid Turning Down Zayn Malik ’ s Marriage Proposals ,1,1,8,48,11,4.4,16,72,0
18244,Could Megyn Kelly Replace Savannah Guthrie On 'Today' Show?,1,3,9,51,9,5.7,17,100,0
18245,Ashlee and Jessica Simpson model for dad’s first art show,1,1,3,48,10,4.8,6,30,0
18246,Roseanne Barr begs Jerry Seinfeld for career comeback help,1,0,4,50,9,5.6,8,44,0
18247,14 Fascinating Stories Of Cops Who Went Undercover For Years,1,0,9,51,10,5.1,17,90,0
18248,JayZ Secretly Gay  Ridiculous Speculation,1,0,6,36,5,7.2,16,120,0
18249,Jennifer Lopez Getting Baby Fever With Alex Rodriguez After ‘Amazing’ Father’s Day,1,3,12,71,12,5.9,16,100,0
18250,Yahoo News - Latest News & Headlines,1,2,5,30,7,4.3,16,71,0
18251,Ellen DeGeneres Divorce Reports Forgotten After Gushing Over ‘Beautiful’ Wife Portia de Rossi: Marriage Salvaged For Time Being?,1,4,18,111,18,6.2,16,100,0
18252,As it happened: Prince Harry and Meghan Markle engaged - Is this finally the modern bride the royal family needs?,1,3,6,94,20,4.7,6,30,0
18253,Brad Pitt is ‘quietly dating’ as he has ‘secret meeting’ with Jennifer Aniston,1,4,4,66,13,5.1,6,30,0
18254,Nicole Kidman and Keith Urban celebrate 12th wedding anniversary,1,0,4,56,9,6.2,7,44,0
18255,Jennifer Lopez wants boyfriend Alex Rodriguez to fire beautiful female staff,1,0,4,66,11,6.0,6,36,0
18256,Chris Pratt & Anna Faris Separation: 5 Fast Facts You Need to Know,1,2,10,54,13,4.2,18,76,0
18257,Stephen Colbert Doesn’t Let Billy Bush Off the Hook,1,1,8,43,9,4.8,18,88,0
